Departamento;Distrito;Provincia;numero_casos;ocntrol1;Texto_casos;Texto_casos_confirmados;Texto_muertes;texto_Titulo;Año;Eventos o daños;Ubigeo;Actualizado;Actualizado hasta la SE;ambito;anoubigeo;Año seleccionado;CAP_DIST;CD_DEPA;CD_DIST;CD_PROV;cod_disa;COD_REG;condpobrez;Decil de incidencia acumulada;departam;disa;disa15;distrito;Eventos (grupo);Eventos o daños filtro;fe_proc;FEC_ING;Filtro Mapa ;frontera;FUENTE;GLOBALID;Id;Incidencia acumulada.;Incidencia semanal;mm;numero_casos _confirmados;numero_muertes;Peru;priorizado;provincia;qpobreza;Reg Nat;reg_geogra;reg_natu;Semana;ubiprov;ADOLECENTE;ADULTO;ADULTO_MAY;Calculo2;Calculo3;Casos;Casos acumulados;Casos confirmados acumulados;Casos Dis/Depto;cuartilTDIS;Defunciones;Defunciones acumuladas;DIS_C;DIS_P;DIS_P_ACUM;e0;e1_4;e5_mas;factorPoblacion;friaje;Geometría;gestantes;indigena;JOVEN;Latalidad (%);mancomunidad;Max año disponible;maxyear;mef;men_15;men_29d;men_5;MORTAL_C;MORTAL_P;nacidos;NINOS;OBJECTID;POB2;pobtot;propo_posit;Referencia;SelectMorbilidad;SHAPE.AREA;SHAPE.LEN;SiCasoacum;siMax;TASA ACUMULADA;Texto2;Texto3 ;vraem
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;9;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201638060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;38;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;9;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201639060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;39;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;9;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201640060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;40;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;48 casos ;48060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;9;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;47,6597;33,759;39201621060801;48 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;21;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";34;48;48;73926;6;0;0;34;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;39,1;1;0,045406965;1,178388789;1;0;3,129517018;100;0;0
CAJAMARCA;JAEN;JAEN;59 casos ;59060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;9;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;58,5817;10,922;39201622060801;59 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;22;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";11;59;59;73926;6;0;0;11;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;12,65;1;0,045406965;1,178388789;1;0;3,846698001;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;8;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201641060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;41;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;8;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201642060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;42;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;8 casos ;8060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;6;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;7,94328;4,96455;39201619060801;8 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;19;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";5;8;8;73926;7;0;0;5;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;5,75;1;0,045406965;1,178388789;1;0;0,521586170;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;7;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201643060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;43;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
CAJAMARCA;JAEN;JAEN;60 casos ;60060801;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;, JAEN, CAJAMARCA;Situación actual de Zika. semana epidemiológica ;2016;Zika;060801;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2016060801;Falso;JAEN;06;060801;0608;38;06;No Pobre;7;Cajamarca;Jaen;     0;Jaen;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{7637EA1E-5459-4D67-A063-DEF117B843C5};39;59,5746;0;39201644060801;60 casos ;0 defunción ;999999;;Jaen;Aceptable;SELVA;Selva;Selva;44;0608;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;60;60;73926;;0;0;0;0;0;1709;7235;91770;100000;0;Polygon;2405;0;;0;1;2020;2016;29322;28374;132;8944;0;0;1767;;4439;1533783;100714;100;0;1;0,045406965;1,178388789;1;0;3,911896272;100;0;0
