Departamento;Distrito;Provincia;numero_casos;ocntrol1;Texto_casos;Texto_casos_confirmados;Texto_muertes;texto_Titulo;Año;Eventos o daños;Ubigeo;Actualizado;Actualizado hasta la SE;ambito;anoubigeo;Año seleccionado;CAP_DIST;CD_DEPA;CD_DIST;CD_PROV;cod_disa;COD_REG;condpobrez;Decil de incidencia acumulada;departam;disa;disa15;distrito;Eventos (grupo);Eventos o daños filtro;fe_proc;FEC_ING;Filtro Mapa ;frontera;FUENTE;GLOBALID;Id;Incidencia acumulada.;Incidencia semanal;mm;numero_casos _confirmados;numero_muertes;Peru;priorizado;provincia;qpobreza;Reg Nat;reg_geogra;reg_natu;Semana;ubiprov;ADOLECENTE;ADULTO;ADULTO_MAY;Calculo2;Calculo3;Casos;Casos acumulados;Casos confirmados acumulados;Casos Dis/Depto;cuartilTDIS;Defunciones;Defunciones acumuladas;DIS_C;DIS_P;DIS_P_ACUM;e0;e1_4;e5_mas;factorPoblacion;friaje;Geometría;gestantes;indigena;JOVEN;Latalidad (%);mancomunidad;Max año disponible;maxyear;mef;men_15;men_29d;men_5;MORTAL_C;MORTAL_P;nacidos;NINOS;OBJECTID;POB2;pobtot;propo_posit;Referencia;SelectMorbilidad;SHAPE.AREA;SHAPE.LEN;SiCasoacum;siMax;TASA ACUMULADA;Texto2;Texto3 ;vraem
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201732150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;32;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201733150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;33;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201734150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;34;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201735150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;35;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201736150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;36;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201737150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;37;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201738150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;38;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201739150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;39;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201740150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;40;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201741150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;41;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201742150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;42;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201743150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;43;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201744150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;44;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201745150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;45;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
LIMA;RIMAC;LIMA;3 casos ;3150128;, LIMA, LIMA;, LIMA, LIMA;, LIMA, LIMA;Situación actual de Zika. semana epidemiológica ;2017;Zika;150128;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2017150128;Verdadero;RIMAC;15;150128;1501;51;50;No Pobre;1;Lima;DIRIS Lima Norte;     0;Rimac;Metaxénicas;Zika;5/1/2021 16:40:03;03/05/2019;Falso;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{C467209B-0826-4336-AA71-A19A16F153EA};39;1,76451;0;39201746150128;3 casos ;0 defunción ;999999;;Lima;Aceptable;COSTA;Costa central;Costa;46;1501;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";0;3;3;90765;;0;0;0;0;0;2338;9304;158377;100000;0;Polygon;3154;0;;0;;2020;2017;45607;36073;182;11642;0;0;2317;;5106;10143003;170019;100;0;1;0,001001309;0,156939269;1;0;0,029577039;100;0;0
